ID,Prob1
149336, 0.49
149337, 0.49
149338, 0.49
149339, 0.49
149340, 0.27
149341, 0.49
149342, 0.52
149343, 0.50
149344, 0.49
149345, 0.50
149346, 0.50
149347, 0.52
149348, 0.50
149349, 0.48
149350, 0.50
149351, 0.50
149352, 0.49
149353, 0.51
149354, 0.32
149355, 0.49
149356, 0.31
149357, 0.49
149358, 0.51
149359, 0.50
149360, 0.49
149361, 0.49
149362, 0.48
149363, 0.50
149364, 0.48
149365, 0.49
149366, 0.51
149367, 0.49
149368, 0.47
149369, 0.50
149370, 0.48
149371, 0.51
149372, 0.49
149373, 0.33
149374, 0.49
149375, 0.50
149376, 0.49
149377, 0.51
149378, 0.50
149379, 0.50
149380, 0.08
149381, 0.50
149382, 0.33
149383, 0.50
149384, 0.33
149385, 0.48
149386, 0.48
149387, 0.49
149388, 0.48
149389, 0.50
149390, 0.49
149391, 0.50
149392, 0.49
149393, 0.49
149394, 0.50
149395, 0.81
149396, 0.49
149397, 0.50
149398, 0.33
149399, 0.49
149400, 0.51
149401, 0.50
149402, 0.48
149403, 0.49
149404, 0.32
149405, 0.52
149406, 0.48
149407, 0.49
149408, 0.49
149409, 0.49
149410, 0.46
149411, 0.31
149412, 0.51
149413, 0.53
149414, 0.50
149415, 0.49
149416, 0.49
149417, 0.49
149418, 0.49
149419, 0.49
149420, 0.49
149421, 0.48
149422, 0.49
149423, 0.49
149424, 0.47
149425, 0.49
149426, 0.48
149427, 0.49
149428, 0.50
149429, 0.49
149430, 0.50
149431, 0.32
149432, 0.50
149433, 0.52
149434, 0.50
149435, 0.49
149436, 0.49
149437, 0.48
149438, 0.49
149439, 0.50
149440, 0.49
149441, 0.49
149442, 0.49
149443, 0.48
149444, 0.50
149445, 0.33
149446, 0.50
149447, 0.32
149448, 0.50
149449, 0.50
149450, 0.50
149451, 0.50
149452, 0.49
149453, 0.51
149454, 0.49
149455, 0.20
149456, 0.49
149457, 0.49
149458, 0.48
149459, 0.49
149460, 0.45
149461, 0.48
149462, 0.49
149463, 0.48
149464, 0.49
149465, 0.50
149466, 0.33
149467, 0.49
149468, 0.48
149469, 0.49
149470, 0.49
149471, 0.49
149472, 0.50
149473, 0.50
149474, 0.50
149475, 0.48
149476, 0.49
149477, 0.49
149478, 0.48
149479, 0.49
149480, 0.50
149481, 0.50
149482, 0.51
149483, 0.49
149484, 0.49
149485, 0.49
149486, 0.49
149487, 0.49
149488, 0.50
149489, 0.48
149490, 0.50
149491, 0.49
149492, 0.49
149493, 0.49
149494, 0.49
149495, 0.50
149496, 0.49
149497, 0.49
149498, 0.49
149499, 0.51
149500, 0.50
149501, 0.49
149502, 0.49
149503, 0.49
149504, 0.48
149505, 0.49
149506, 0.67
149507, 0.48
149508, 0.49
149509, 0.49
149510, 0.34
149511, 0.50
149512, 0.50
149513, 0.49
149514, 0.49
149515, 0.49
149516, 0.49
149517, 0.50
149518, 0.50
149519, 0.49
149520, 0.49
149521, 0.49
149522, 0.50
149523, 0.48
149524, 0.51
149525, 0.68
149526, 0.49
149527, 0.49
149528, 0.49
149529, 0.50
149530, 0.48
149531, 0.50
149532, 0.50
149533, 0.49
149534, 0.92
149535, 0.49
149536, 0.50
149537, 0.49
149538, 0.50
149539, 0.47
149540, 0.51
149541, 0.49
149542, 0.49
149543, 0.48
149544, 0.50
149545, 0.49
149546, 0.49
149547, 0.46
149548, 0.49
149549, 0.49
149550, 0.49
149551, 0.49
149552, 0.51
149553, 0.50
149554, 0.50
149555, 0.49
149556, 0.50
149557, 0.33
149558, 0.50
149559, 0.49
149560, 0.51
149561, 0.50
149562, 0.49
149563, 0.50
149564, 0.49
149565, 0.49
149566, 0.50
149567, 0.49
149568, 0.48
149569, 0.49
149570, 0.50
149571, 0.47
149572, 0.50
149573, 0.49
149574, 0.50
149575, 0.50
149576, 0.48
149577, 0.48
149578, 0.33
149579, 0.49
149580, 0.49
149581, 0.51
149582, 0.49
149583, 0.49
149584, 0.32
149585, 0.48
149586, 0.50
149587, 0.49
149588, 0.47
149589, 0.48
149590, 0.50
149591, 0.51
149592, 0.50
149593, 0.51
149594, 0.50
149595, 0.55
149596, 0.49
149597, 0.49
149598, 0.50
149599, 0.49
149600, 0.48
149601, 0.51
149602, 0.50
149603, 0.49
149604, 0.50
149605, 0.49
149606, 0.50
149607, 0.50
149608, 0.49
149609, 0.48
149610, 0.49
149611, 0.49
149612, 0.46
149613, 0.49
149614, 0.52
149615, 0.50
149616, 0.48
149617, 0.49
149618, 0.49
149619, 0.49
149620, 0.48
149621, 0.50
149622, 0.49
149623, 0.49
149624, 0.49
149625, 0.50
149626, 0.49
149627, 0.49
149628, 0.50
149629, 0.32
149630, 0.32
149631, 0.50
149632, 0.49
149633, 0.31
149634, 0.49
149635, 0.48
149636, 0.49
149637, 0.49
149638, 0.32
149639, 0.48
149640, 0.49
149641, 0.48
149642, 0.48
149643, 0.48
149644, 0.48
149645, 0.49
149646, 0.48
149647, 0.49
149648, 0.48
149649, 0.50
149650, 0.48
149651, 0.51
149652, 0.49
149653, 0.49
149654, 0.49
149655, 0.51
149656, 0.51
149657, 0.49
149658, 0.50
149659, 0.49
149660, 0.50
149661, 0.51
149662, 0.49
149663, 0.80
149664, 0.50
149665, 0.49
149666, 0.48
149667, 0.48
149668, 0.48
149669, 0.50
149670, 0.48
149671, 0.49
149672, 0.50
149673, 0.52
149674, 0.51
149675, 0.49
149676, 0.50
149677, 0.50
149678, 0.49
149679, 0.50
149680, 0.49
149681, 0.66
149682, 0.50
149683, 0.49
149684, 0.50
149685, 0.49
149686, 0.19
149687, 0.49
149688, 0.31
149689, 0.50
149690, 0.49
149691, 0.49
149692, 0.52
149693, 0.49
149694, 0.48
149695, 0.29
149696, 0.48
149697, 0.50
149698, 0.50
149699, 0.49
149700, 0.50
149701, 0.49
149702, 0.49
149703, 0.50
149704, 0.49
149705, 0.51
149706, 0.50
149707, 0.49
149708, 0.49
149709, 0.50
149710, 0.49
149711, 0.51
149712, 0.50
149713, 0.49
149714, 0.49
149715, 0.48
149716, 0.48
149717, 0.49
149718, 0.49
149719, 0.49
149720, 0.50
149721, 0.49
149722, 0.50
149723, 0.48
149724, 0.49
149725, 0.49
149726, 0.48
149727, 0.49
149728, 0.49
149729, 0.32
149730, 0.49
149731, 0.47
149732, 0.49
149733, 0.49
149734, 0.49
149735, 0.50
149736, 0.48
149737, 0.50
149738, 0.49
149739, 0.49
149740, 0.20
149741, 0.49
149742, 0.50
149743, 0.49
149744, 0.49
149745, 0.49
149746, 0.50
149747, 0.49
149748, 0.51
149749, 0.48
149750, 0.49
149751, 0.50
149752, 0.52
149753, 0.50
149754, 0.33
149755, 0.49
149756, 0.50
149757, 0.49
149758, 0.48
149759, 0.49
149760, 0.33
149761, 0.50
149762, 0.48
149763, 0.49
149764, 0.56
149765, 0.49
149766, 0.48
149767, 0.51
149768, 0.49
149769, 0.50
149770, 0.50
149771, 0.50
149772, 0.48
149773, 0.49
149774, 0.49
149775, 0.50
149776, 0.48
149777, 0.49
149778, 0.48
149779, 0.49
149780, 0.49
149781, 0.50
149782, 0.49
149783, 0.33
149784, 0.28
149785, 0.50
149786, 0.50
149787, 0.48
149788, 0.49
149789, 0.50
149790, 0.47
149791, 0.50
149792, 0.49
149793, 0.49
149794, 0.31
149795, 0.50
149796, 0.49
149797, 0.49
149798, 0.32
149799, 0.50
149800, 0.50
149801, 0.49
149802, 0.49
149803, 0.50
149804, 0.30
149805, 0.49
149806, 0.49
149807, 0.49
149808, 0.50
149809, 0.49
149810, 0.51
149811, 0.49
149812, 0.49
149813, 0.50
149814, 0.49
149815, 0.48
149816, 0.51
149817, 0.49
149818, 0.47
149819, 0.50
149820, 0.49
149821, 0.47
149822, 0.54
149823, 0.55
149824, 0.49
149825, 0.48
149826, 0.51
149827, 0.50
149828, 0.48
149829, 0.48
149830, 0.49
149831, 0.46
149832, 0.49
149833, 0.48
149834, 0.48
149835, 0.49
149836, 0.49
149837, 0.56
149838, 0.49
149839, 0.50
149840, 0.49
149841, 0.49
149842, 0.48
149843, 0.49
149844, 0.50
149845, 0.48
149846, 0.49
149847, 0.47
149848, 0.50
149849, 0.31
149850, 0.49
149851, 0.48
149852, 0.49
149853, 0.50
149854, 0.52
149855, 0.48
149856, 0.49
149857, 0.50
149858, 0.50
149859, 0.50
149860, 0.50
149861, 0.49
149862, 0.50
149863, 0.51
149864, 0.46
149865, 0.49
149866, 0.49
149867, 0.52
149868, 0.32
149869, 0.50
149870, 0.33
149871, 0.49
149872, 0.49
149873, 0.49
149874, 0.50
149875, 0.49
149876, 0.49
149877, 0.50
149878, 0.48
149879, 0.31
149880, 0.49
149881, 0.51
149882, 0.51
149883, 0.49
149884, 0.49
149885, 0.50
149886, 0.51
149887, 0.51
149888, 0.50
149889, 0.50
149890, 0.50
149891, 0.50
149892, 0.33
149893, 0.49
149894, 0.31
149895, 0.50
149896, 0.49
149897, 0.52
149898, 0.50
149899, 0.50
149900, 0.33
149901, 0.49
149902, 0.50
149903, 0.49
149904, 0.49
149905, 0.51
149906, 0.49
149907, 0.50
149908, 0.49
149909, 0.50
149910, 0.49
149911, 0.48
149912, 0.49
149913, 0.49
149914, 0.49
149915, 0.50
149916, 0.49
149917, 0.49
149918, 0.48
149919, 0.49
149920, 0.32
149921, 0.50
149922, 0.46
149923, 0.49
149924, 0.50
149925, 0.49
149926, 0.49
149927, 0.49
149928, 0.32
149929, 0.48
149930, 0.48
149931, 0.56
149932, 0.49
149933, 0.49
149934, 0.51
149935, 0.50
149936, 0.50
149937, 0.50
149938, 0.49
149939, 0.50
149940, 0.47
149941, 0.49
149942, 0.48
149943, 0.50
149944, 0.48
149945, 0.53
149946, 0.48
149947, 0.50
149948, 0.49
149949, 0.49
149950, 0.47
149951, 0.53
149952, 0.50
149953, 0.32
149954, 0.50
149955, 0.50
149956, 0.29
149957, 0.50
149958, 0.51
149959, 0.66
149960, 0.49
149961, 0.48
149962, 0.32
149963, 0.48
149964, 0.49
149965, 0.49
149966, 0.48
149967, 0.50
149968, 0.31
149969, 0.49
149970, 0.50
149971, 0.48
149972, 0.49
149973, 0.50
149974, 0.48
149975, 0.49
149976, 0.49
149977, 0.50
149978, 0.49
149979, 0.48
149980, 0.49
149981, 0.49
149982, 0.50
149983, 0.49
149984, 0.78
149985, 0.49
149986, 0.29
149987, 0.49
149988, 0.49
149989, 0.50
149990, 0.49
149991, 0.50
149992, 0.48
149993, 0.31
149994, 0.49
149995, 0.49
149996, 0.49
149997, 0.49
149998, 0.49
149999, 0.50
150000, 0.49
150001, 0.48
150002, 0.49
150003, 0.49
150004, 0.48
150005, 0.50
150006, 0.50
150007, 0.48
150008, 0.49
150009, 0.51
150010, 0.49
150011, 0.49
150012, 0.49
150013, 0.49
150014, 0.48
150015, 0.49
150016, 0.51
150017, 0.48
150018, 0.48
150019, 0.32
150020, 0.49
150021, 0.49
150022, 0.50
150023, 0.49
150024, 0.32
150025, 0.49
150026, 0.48
150027, 0.49
150028, 0.48
150029, 0.32
150030, 0.49
150031, 0.48
150032, 0.49
150033, 0.49
150034, 0.49
150035, 0.48
150036, 0.50
150037, 0.30
150038, 0.49
150039, 0.49
150040, 0.51
150041, 0.50
150042, 0.50
150043, 0.49
150044, 0.66
150045, 0.48
150046, 0.49
150047, 0.48
150048, 0.48
150049, 0.50
150050, 0.50
150051, 0.51
150052, 0.50
150053, 0.49
150054, 0.51
150055, 0.34
150056, 0.49
150057, 0.49
150058, 0.49
150059, 0.50
150060, 0.49
150061, 0.49
150062, 0.49
150063, 0.49
150064, 0.49
150065, 0.49
150066, 0.49
150067, 0.32
150068, 0.49
150069, 0.50
150070, 0.51
150071, 0.49
150072, 0.50
150073, 0.48
150074, 0.49
150075, 0.49
150076, 0.49
150077, 0.49
150078, 0.51
150079, 0.49
150080, 0.49
150081, 0.46
150082, 0.49
150083, 0.49
150084, 0.53
150085, 0.49
150086, 0.67
150087, 0.49
150088, 0.49
150089, 0.49
150090, 0.50
150091, 0.49
150092, 0.33
150093, 0.49
150094, 0.32
150095, 0.49
150096, 0.30
150097, 0.49
150098, 0.49
150099, 0.67
150100, 0.50
150101, 0.49
150102, 0.49
150103, 0.49
150104, 0.50
150105, 0.50
150106, 0.49
150107, 0.50
150108, 0.48
150109, 0.50
150110, 0.49
150111, 0.31
150112, 0.50
150113, 0.48
150114, 0.50
150115, 0.48
150116, 0.48
150117, 0.49
150118, 0.49
150119, 0.49
150120, 0.52
150121, 0.49
150122, 0.49
150123, 0.50
150124, 0.49
150125, 0.48
150126, 0.50
150127, 0.49
150128, 0.49
150129, 0.32
150130, 0.31
150131, 0.49
150132, 0.49
150133, 0.50
150134, 0.48
150135, 0.48
150136, 0.50
150137, 0.49
150138, 0.50
150139, 0.49
150140, 0.49
150141, 0.49
150142, 0.50
150143, 0.49
150144, 0.29
150145, 0.50
150146, 0.49
150147, 0.49
150148, 0.50
150149, 0.48
150150, 0.50
150151, 0.49
150152, 0.48
150153, 0.49
150154, 0.48
150155, 0.48
150156, 0.51
150157, 0.48
150158, 0.50
150159, 0.48
150160, 0.49
150161, 0.49
150162, 0.50
150163, 0.49
150164, 0.50
150165, 0.49
150166, 0.50
150167, 0.48
150168, 0.49
150169, 0.48
150170, 0.49
150171, 0.51
150172, 0.49
150173, 0.50
150174, 0.49
150175, 0.33
150176, 0.49
150177, 0.46
150178, 0.49
150179, 0.50
150180, 0.47
150181, 0.49
150182, 0.51
150183, 0.49
150184, 0.48
150185, 0.50
150186, 0.50
150187, 0.49
150188, 0.50
150189, 0.50
150190, 0.49
150191, 0.49
150192, 0.49
150193, 0.50
150194, 0.50
150195, 0.49
150196, 0.50
150197, 0.49
150198, 0.50
150199, 0.33
150200, 0.49
150201, 0.49
150202, 0.30
150203, 0.49
150204, 0.47
150205, 0.50
150206, 0.51
150207, 0.49
150208, 0.48
150209, 0.49
150210, 0.49
150211, 0.31
150212, 0.49
150213, 0.48
150214, 0.50
150215, 0.47
150216, 0.49
150217, 0.49
150218, 0.50
150219, 0.50
150220, 0.48
150221, 0.48
150222, 0.50
150223, 0.49
150224, 0.30
150225, 0.49
150226, 0.51
150227, 0.31
150228, 0.47
150229, 0.49
150230, 0.34
150231, 0.50
150232, 0.48
150233, 0.49
150234, 0.33
150235, 0.49
150236, 0.50
150237, 0.50
150238, 0.49
150239, 0.50
150240, 0.33
150241, 0.50
150242, 0.49
150243, 0.54
150244, 0.52
150245, 0.49
150246, 0.48
150247, 0.48
150248, 0.49
150249, 0.50
150250, 0.50
150251, 0.49
150252, 0.49
150253, 0.50
150254, 0.31
150255, 0.49
150256, 0.51
150257, 0.49
150258, 0.49
150259, 0.50
150260, 0.48
150261, 0.48
150262, 0.49
150263, 0.50
150264, 0.49
150265, 0.32
150266, 0.67
150267, 0.48
150268, 0.50
150269, 0.49
150270, 0.53
150271, 0.49
150272, 0.48
150273, 0.46
150274, 0.51
150275, 0.49
150276, 0.47
150277, 0.49
150278, 0.52
150279, 0.49
150280, 0.33
150281, 0.50
150282, 0.49
150283, 0.48
150284, 0.49
150285, 0.49
150286, 0.47
150287, 0.71
150288, 0.50
150289, 0.49
150290, 0.49
150291, 0.48
150292, 0.50
150293, 0.49
150294, 0.48
150295, 0.50
150296, 0.49
150297, 0.49
150298, 0.51
150299, 0.48
150300, 0.32
150301, 0.53
150302, 0.52
150303, 0.33
150304, 0.33
150305, 0.49
150306, 0.49
150307, 0.47
150308, 0.82
150309, 0.49
150310, 0.50
150311, 0.49
150312, 0.48
150313, 0.49
150314, 0.49
150315, 0.48
150316, 0.51
150317, 0.49
150318, 0.46
150319, 0.50
150320, 0.49
150321, 0.49
150322, 0.49
150323, 0.49
150324, 0.49
150325, 0.48
150326, 0.47
150327, 0.47
150328, 0.50
150329, 0.32
150330, 0.51
150331, 0.49
150332, 0.33
150333, 0.50
150334, 0.51
150335, 0.67
150336, 0.49
150337, 0.51
150338, 0.34
150339, 0.51
150340, 0.49
150341, 0.48
150342, 0.33
150343, 0.48
150344, 0.29
150345, 0.49
150346, 0.49
150347, 0.50
150348, 0.49
150349, 0.49
150350, 0.49
150351, 0.43
150352, 0.49
150353, 0.50
150354, 0.51
150355, 0.50
150356, 0.49
150357, 0.48
150358, 0.49
150359, 0.47
150360, 0.50
150361, 0.49
150362, 0.50
150363, 0.48
150364, 0.49
150365, 0.49
150366, 0.50
150367, 0.50
150368, 0.50
150369, 0.49
150370, 0.51
150371, 0.33
150372, 0.49
150373, 0.48
150374, 0.48
150375, 0.51
150376, 0.51
150377, 0.50
150378, 0.48
150379, 0.49
150380, 0.50
150381, 0.50
150382, 0.50
150383, 0.50
150384, 0.49
150385, 0.31
150386, 0.49
150387, 0.33
150388, 0.50
150389, 0.32
150390, 0.48
150391, 0.31
150392, 0.48
150393, 0.44
150394, 0.48
150395, 0.51
150396, 0.48
150397, 0.50
150398, 0.49
150399, 0.51
150400, 0.52
150401, 0.66
150402, 0.48
150403, 0.32
150404, 0.49
150405, 0.48
150406, 0.49
150407, 0.35
150408, 0.50
150409, 0.49
150410, 0.49
150411, 0.49
150412, 0.49
150413, 0.50
150414, 0.49
150415, 0.35
150416, 0.49
150417, 0.33
150418, 0.49
150419, 0.52
150420, 0.49
150421, 0.49
150422, 0.49
150423, 0.49
150424, 0.50
150425, 0.50
150426, 0.49
150427, 0.50
150428, 0.50
150429, 0.49
150430, 0.50
150431, 0.50
150432, 0.51
150433, 0.49
150434, 0.51
150435, 0.49
150436, 0.49
150437, 0.47
150438, 0.50
150439, 0.49
150440, 0.50
150441, 0.49
150442, 0.49
150443, 0.50
150444, 0.49
150445, 0.48
150446, 0.49
150447, 0.50
150448, 0.51
150449, 0.49
150450, 0.50
150451, 0.49
150452, 0.51
150453, 0.50
150454, 0.49
150455, 0.49
150456, 0.49
150457, 0.47
150458, 0.50
150459, 0.49
150460, 0.49
150461, 0.48
150462, 0.48
150463, 0.49
150464, 0.50
150465, 0.49
150466, 0.48
150467, 0.32
150468, 0.49
150469, 0.49
150470, 0.50
150471, 0.50
150472, 0.50
150473, 0.49
150474, 0.50
150475, 0.49
150476, 0.68
150477, 0.49
150478, 0.49
150479, 0.49
150480, 0.52
150481, 0.50
150482, 0.49
150483, 0.51
150484, 0.50
150485, 0.50
150486, 0.49
150487, 0.50
150488, 0.48
150489, 0.51
150490, 0.52
150491, 0.49
150492, 0.49
150493, 0.50
150494, 0.52
150495, 0.47
150496, 0.49
150497, 0.50
150498, 0.48
150499, 0.48
150500, 0.47
150501, 0.50
150502, 0.50
150503, 0.50
150504, 0.31
150505, 0.50
150506, 0.51
150507, 0.50
150508, 0.47
150509, 0.49
150510, 0.49
150511, 0.49
150512, 0.48
150513, 0.48
150514, 0.50
150515, 0.49
150516, 0.50
150517, 0.49
150518, 0.47
150519, 0.50
150520, 0.49
150521, 0.48
150522, 0.48
150523, 0.49
150524, 0.50
150525, 0.49
150526, 0.48
150527, 0.49
150528, 0.49
150529, 0.46
150530, 0.49
150531, 0.49
150532, 0.50
150533, 0.50
150534, 0.49
150535, 0.51
150536, 0.49
150537, 0.47
150538, 0.49
150539, 0.50
150540, 0.66
150541, 0.51
150542, 0.49
150543, 0.49
150544, 0.50
150545, 0.29
150546, 0.49
150547, 0.50
150548, 0.49
150549, 0.51
150550, 0.49
150551, 0.49
150552, 0.49
150553, 0.51
150554, 0.49
150555, 0.47
150556, 0.50
150557, 0.51
150558, 0.49
150559, 0.48
150560, 0.49
150561, 0.49
150562, 0.51
150563, 0.49
150564, 0.50
150565, 0.49
150566, 0.50
150567, 0.49
150568, 0.49
150569, 0.49
150570, 0.48
150571, 0.49
150572, 0.49
150573, 0.49
150574, 0.50
150575, 0.49
150576, 0.50
150577, 0.51
150578, 0.50
150579, 0.49
150580, 0.49
150581, 0.50
150582, 0.33
150583, 0.49
150584, 0.49
150585, 0.50
150586, 0.48
150587, 0.33
150588, 0.51
150589, 0.49
150590, 0.48
150591, 0.50
150592, 0.49
150593, 0.49
150594, 0.50
150595, 0.52
150596, 0.49
150597, 0.49
150598, 0.47
150599, 0.51
150600, 0.49
150601, 0.51
150602, 0.49
150603, 0.50
150604, 0.48
150605, 0.49
150606, 0.49
150607, 0.48
150608, 0.48
150609, 0.50
150610, 0.33
150611, 0.19
150612, 0.49
150613, 0.18
150614, 0.50
150615, 0.32
150616, 0.50
150617, 0.49
150618, 0.49
150619, 0.49
150620, 0.49
150621, 0.50
150622, 0.48
150623, 0.33
150624, 0.48
150625, 0.80
150626, 0.50
150627, 0.49
150628, 0.49
150629, 0.50
150630, 0.32
150631, 0.50
150632, 0.48
150633, 0.48
150634, 0.50
150635, 0.49
150636, 0.49
150637, 0.49
150638, 0.32
150639, 0.49
150640, 0.49
150641, 0.50
150642, 0.49
150643, 0.50
150644, 0.50
150645, 0.47
150646, 0.33
150647, 0.50
150648, 0.50
150649, 0.48
150650, 0.32
150651, 0.49
150652, 0.48
150653, 0.49
150654, 0.49
150655, 0.49
150656, 0.49
150657, 0.49
150658, 0.33
150659, 0.49
150660, 0.49
150661, 0.51
150662, 0.49
150663, 0.32
150664, 0.50
150665, 0.49
150666, 0.52
150667, 0.49
150668, 0.50
150669, 0.49
150670, 0.48
150671, 0.55
150672, 0.32
150673, 0.48
150674, 0.49
150675, 0.49
150676, 0.51
150677, 0.48
150678, 0.49
150679, 0.49
150680, 0.49
150681, 0.47
150682, 0.50
150683, 0.18
150684, 0.49
150685, 0.49
150686, 0.49
150687, 0.49
150688, 0.49
150689, 0.50
150690, 0.48
150691, 0.49
150692, 0.50
150693, 0.48
150694, 0.20
150695, 0.48
150696, 0.66
150697, 0.51
150698, 0.47
150699, 0.51
150700, 0.52
150701, 0.50
150702, 0.49
150703, 0.49
150704, 0.49
150705, 0.48
150706, 0.49
150707, 0.49
150708, 0.49
150709, 0.48
150710, 0.33
150711, 0.51
150712, 0.49
150713, 0.46
150714, 0.48
150715, 0.48
150716, 0.67
150717, 0.49
150718, 0.49
150719, 0.50
150720, 0.50
150721, 0.67
150722, 0.49
150723, 0.50
150724, 0.48
150725, 0.49
150726, 0.50
150727, 0.50
150728, 0.50
150729, 0.50
150730, 0.49
150731, 0.47
150732, 0.32
150733, 0.49
150734, 0.51
150735, 0.53
150736, 0.51
150737, 0.49
150738, 0.49
150739, 0.50
150740, 0.50
150741, 0.49
150742, 0.50
150743, 0.50
150744, 0.49
150745, 0.49
150746, 0.50
150747, 0.48
150748, 0.49
150749, 0.52
150750, 0.50
150751, 0.49
150752, 0.48
150753, 0.49
150754, 0.32
150755, 0.47
150756, 0.47
150757, 0.19
150758, 0.50
150759, 0.51
150760, 0.48
150761, 0.33
150762, 0.49
150763, 0.49
150764, 0.32
150765, 0.49
150766, 0.49
150767, 0.48
150768, 0.48
150769, 0.51
150770, 0.51
150771, 0.49
150772, 0.49
150773, 0.50
150774, 0.49
150775, 0.49
150776, 0.49
150777, 0.51
150778, 0.50
150779, 0.49
150780, 0.53
150781, 0.49
150782, 0.52
150783, 0.81
150784, 0.49
150785, 0.52
150786, 0.49
150787, 0.52
150788, 0.50
150789, 0.49
150790, 0.50
150791, 0.33
150792, 0.49
150793, 0.50
150794, 0.50
150795, 0.50
150796, 0.50
150797, 0.49
150798, 0.52
150799, 0.49
150800, 0.49
150801, 0.49
150802, 0.50
150803, 0.49
150804, 0.49
150805, 0.48
150806, 0.49
150807, 0.49
150808, 0.51
150809, 0.49
150810, 0.47
150811, 0.33
150812, 0.49
150813, 0.49
150814, 0.50
150815, 0.47
150816, 0.48
150817, 0.52
150818, 0.49
150819, 0.51
150820, 0.52
150821, 0.49
150822, 0.50
150823, 0.49
150824, 0.50
150825, 0.49
150826, 0.49
150827, 0.50
150828, 0.51
150829, 0.50
150830, 0.52
150831, 0.49
150832, 0.49
150833, 0.49
150834, 0.49
150835, 0.49
150836, 0.46
150837, 0.31
150838, 0.50
150839, 0.47
150840, 0.49
150841, 0.49
150842, 0.50
150843, 0.50
150844, 0.49
150845, 0.48
150846, 0.50
150847, 0.48
150848, 0.49
150849, 0.49
150850, 0.52
150851, 0.48
150852, 0.49
150853, 0.50
150854, 0.50
150855, 0.48
150856, 0.32
150857, 0.50
150858, 0.50
150859, 0.51
150860, 0.32
150861, 0.50
150862, 0.50
150863, 0.50
150864, 0.49
150865, 0.33
150866, 0.50
150867, 0.48
150868, 0.49
150869, 0.48
150870, 0.49
150871, 0.49
150872, 0.50
150873, 0.51
150874, 0.66
150875, 0.49
150876, 0.50
150877, 0.49
150878, 0.33
150879, 0.48
150880, 0.49
150881, 0.49
150882, 0.49
150883, 0.49
150884, 0.49
150885, 0.49
150886, 0.48
150887, 0.50
150888, 0.52
150889, 0.49
150890, 0.51
150891, 0.49
150892, 0.51
150893, 0.49
150894, 0.33
150895, 0.48
150896, 0.49
150897, 0.31
150898, 0.48
150899, 0.49
150900, 0.48
150901, 0.49
150902, 0.49
150903, 0.50
150904, 0.50
150905, 0.49
150906, 0.49
150907, 0.51
150908, 0.50
150909, 0.51
150910, 0.49
150911, 0.49
150912, 0.51
150913, 0.49
150914, 0.46
150915, 0.49
150916, 0.49
150917, 0.33
150918, 0.50
150919, 0.49
150920, 0.50
150921, 0.50
150922, 0.49
150923, 0.49
150924, 0.50
150925, 0.20
150926, 0.49
150927, 0.50
150928, 0.50
150929, 0.50
150930, 0.49
150931, 0.48
150932, 0.50
150933, 0.51
150934, 0.49
150935, 0.49
150936, 0.48
150937, 0.48
150938, 0.66
150939, 0.48
150940, 0.48
150941, 0.48
150942, 0.49
150943, 0.47
150944, 0.28
150945, 0.52
150946, 0.52
150947, 0.52
150948, 0.51
150949, 0.33
150950, 0.48
150951, 0.50
150952, 0.49
150953, 0.50
150954, 0.48
150955, 0.49
150956, 0.48
150957, 0.49
150958, 0.49
150959, 0.48
150960, 0.49
150961, 0.53
150962, 0.48
150963, 0.49
150964, 0.31
150965, 0.52
150966, 0.49
150967, 0.49
150968, 0.50
150969, 0.52
150970, 0.50
150971, 0.50
150972, 0.49
150973, 0.47
150974, 0.49
150975, 0.49
150976, 0.48
150977, 0.50
150978, 0.20
150979, 0.52
150980, 0.49
150981, 0.49
150982, 0.48
150983, 0.49
150984, 0.47
150985, 0.50
150986, 0.50
150987, 0.51
150988, 0.33
150989, 0.51
150990, 0.51
150991, 0.49
150992, 0.48
150993, 0.50
150994, 0.50
150995, 0.50
150996, 0.47
150997, 0.19
150998, 0.50
150999, 0.48
151000, 0.49
151001, 0.50
151002, 0.49
151003, 0.50
151004, 0.48
151005, 0.49
151006, 0.49
151007, 0.50
151008, 0.50
151009, 0.49
151010, 0.49
151011, 0.51
151012, 0.50
151013, 0.49
151014, 0.50
151015, 0.50
151016, 0.49
151017, 0.50
151018, 0.48
151019, 0.49
151020, 0.48
151021, 0.48
151022, 0.51
151023, 0.49
151024, 0.30
151025, 0.49
151026, 0.50
151027, 0.48
151028, 0.49
151029, 0.51
151030, 0.33
151031, 0.47
151032, 0.49
151033, 0.49
151034, 0.52
151035, 0.48
151036, 0.50
151037, 0.30
151038, 0.50
151039, 0.50
151040, 0.49
151041, 0.50
151042, 0.48
151043, 0.48
151044, 0.49
151045, 0.49
151046, 0.48
151047, 0.50
151048, 0.49
151049, 0.50
151050, 0.49
151051, 0.48
151052, 0.48
151053, 0.49
151054, 0.49
151055, 0.49
151056, 0.49
151057, 0.49
151058, 0.48
151059, 0.50
151060, 0.50
151061, 0.50
151062, 0.50
151063, 0.50
151064, 0.49
151065, 0.50
151066, 0.50
151067, 0.49
151068, 0.49
151069, 0.33
151070, 0.48
151071, 0.31
151072, 0.48
151073, 0.52
151074, 0.48
151075, 0.32
151076, 0.49
151077, 0.49
151078, 0.50
151079, 0.49
151080, 0.30
151081, 0.50
151082, 0.50
151083, 0.49
151084, 0.49
